model loaded successfully
/scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_Amb/Arruelas

image 14/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-06.jpg: 1088x1920 1 Porca sextavada 8.00mm, 81.3ms
image 15/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-11.jpg: 1088x1920 1 Porca sextavada 8.00mm, 82.1ms
image 16/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-21.jpg: 1088x1920 1 Porca sextavada 6.25mm, 81.3ms
image 17/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-24.jpg: 1088x1920 1 Porca sextavada 6.25mm, 82.7ms
image 18/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-27.jpg: 1088x1920 1 Porca sextavada 6.25mm, 82.2ms
image 19/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-30.jpg: 1088x1920 1 Porca sextavada 6.25mm, 82.8ms
image 20/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-33.jpg: 1088x1920 1 Porca sextavada 6.25mm, 81.4ms
image 21/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-42.jpg: 1088x1920 1 Porca sextavada estampada -recortada-, 80.9ms
image 22/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-46.jpg: 1088x1920 1 Porca sextavada estampada -recortada-, 81.0ms
image 23/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-49.jpg: 1088x1920 1 Porca sextavada estampada -recortada-, 80.9ms
image 24/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-51.jpg: 1088x1920 1 Porca sextavada estampada -recortada-, 81.6ms
image 25/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-28-54.jpg: 1088x1920 1 Porca sextavada estampada -recortada-, 82.1ms
image 26/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-02.jpg: 1088x1920 1 Porca sextavada auto travante 9.90mm, 81.0ms
image 27/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-06.jpg: 1088x1920 (no detections), 82.2ms
image 28/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-09.jpg: 1088x1920 1 Arruela de pressao, 82.9ms
image 29/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-12.jpg: 1088x1920 1 Porca sextavada auto travante 9.90mm, 82.6ms
image 30/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-18.jpg: 1088x1920 1 Porca sextavada auto travante 9.90mm, 83.0ms
image 31/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-25.jpg: 1088x1920 1 Porca sextavada auto travante 5.40mm, 81.9ms
image 32/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-28.jpg: 1088x1920 1 Porca sextavada auto travante 5.40mm, 81.7ms
image 33/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-31.jpg: 1088x1920 1 Porca sextavada auto travante 5.40mm, 80.8ms
image 34/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-33.jpg: 1088x1920 1 Porca sextavada auto travante 5.40mm, 81.0ms
image 35/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-36.jpg: 1088x1920 1 Porca sextavada auto travante 5.40mm, 81.4ms
image 36/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-46.jpg: 1088x1920 1 Porca calota 19.00mm, 81.1ms
image 37/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-48.jpg: 1088x1920 (no detections), 82.4ms
image 38/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-51.jpg: 1088x1920 1 Porca calota 19.00mm, 81.9ms
image 39/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-53.jpg: 1088x1920 1 Porca calota 19.00mm, 83.3ms
image 40/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-29-55.jpg: 1088x1920 1 Porca calota 19.00mm, 81.3ms
image 41/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-01.jpg: 1088x1920 1 Porca calota 13.30mm, 81.0ms
image 42/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-03.jpg: 1088x1920 1 Porca calota 13.30mm, 81.0ms
image 43/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-06.jpg: 1088x1920 1 Porca calota 13.30mm, 81.1ms
image 44/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-08.jpg: 1088x1920 1 Porca calota 13.30mm, 81.3ms
image 45/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-21.jpg: 1088x1920 1 Porca calota 13.30mm, 82.6ms
image 46/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-25.jpg: 1088x1920 1 Porca borboleta 37.60mm, 82.0ms
image 47/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-28.jpg: 1088x1920 1 Porca borboleta 37.60mm, 83.3ms
image 48/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-31.jpg: 1088x1920 1 Arruela Dentada, 1 Porca borboleta 37.60mm, 82.9ms
image 49/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-33.jpg: 1088x1920 1 Porca borboleta 37.60mm, 83.2ms
image 50/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-36.jpg: 1088x1920 1 Porca borboleta 37.60mm, 80.9ms
image 51/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-42.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.3ms
image 52/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-46.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.1ms
image 53/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-49.jpg: 1088x1920 1 Porca borboleta 22.80mm, 81.0ms
image 54/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-52.jpg: 1088x1920 (no detections), 81.5ms
image 55/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-30-57.jpg: 1088x1920 1 Porca borboleta 22.80mm, 82.3ms
image 56/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-09.jpg: 1088x1920 1 Porca borboleta 22.50mm, 83.0ms
image 57/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-13.jpg: 1088x1920 1 Porca borboleta 22.50mm, 82.3ms
image 58/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-19.jpg: 1088x1920 1 Porca borboleta 22.50mm, 83.0ms
image 59/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-21.jpg: 1088x1920 1 Porca borboleta 22.50mm, 81.6ms
image 60/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-28.jpg: 1088x1920 1 Porca borboleta 22.50mm, 81.3ms
image 61/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-39.jpg: 1088x1920 1 Porca dobradica, 80.7ms
image 62/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-42.jpg: 1088x1920 1 Porca dobradica, 81.2ms
image 63/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-45.jpg: 1088x1920 1 Porca dobradica, 80.5ms
image 64/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-48.jpg: 1088x1920 1 Porca dobradica, 81.6ms
image 65/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-31-52.jpg: 1088x1920 1 Porca dobradica, 80.9ms
image 66/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-07.jpg: 1088x1920 1 Porca retangular, 82.3ms
image 67/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-10.jpg: 1088x1920 1 Porca retangular, 82.9ms
image 68/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-13.jpg: 1088x1920 1 Porca retangular, 82.2ms
image 69/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-16.jpg: 1088x1920 1 Porca retangular, 83.0ms
image 70/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-18.jpg: 1088x1920 1 Porca retangular, 81.3ms
image 71/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-26.jpg: 1088x1920 1 Porca gaiola, 81.5ms
image 72/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-30.jpg: 1088x1920 1 Porca gaiola, 80.8ms
image 73/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-34.jpg: 1088x1920 (no detections), 80.8ms
image 74/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-38.jpg: 1088x1920 1 Porca gaiola, 81.6ms
image 75/75 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Porcas/2024-04-18_13-32-43.jpg: 1088x1920 1 Porca gaiola, 82.2ms
Speed: 14.6ms preprocess, 81.8ms inference, 1.4ms postprocess per image at shape (1, 3, 1088, 1920)
Results saved to [1mruns/detect/predict2[0m
330 labels saved to runs/detect/predict2/labels
/scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos

image 1/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-17-08.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.8ms
image 2/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-17-12.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 81.8ms
image 3/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-17-15.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 83.3ms
image 4/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-17-18.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 83.0ms
image 5/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-17-21.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca parcial, 83.5ms
image 6/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-21.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 81.7ms
image 7/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-25.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 80.7ms
image 8/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-28.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 81.2ms
image 9/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-30.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 81.2ms
image 10/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-32.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-50AI, 80.9ms
image 11/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-42.jpg: 1088x1920 (no detections), 81.4ms
image 12/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-45.jpg: 1088x1920 (no detections), 83.5ms
image 13/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-48.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.8ms
image 14/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-50.jpg: 1088x1920 (no detections), 82.0ms
image 15/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-18-58.jpg: 1088x1920 (no detections), 82.6ms
image 16/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-07.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 81.4ms
image 17/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-10.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 80.8ms
image 18/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-14.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 80.7ms
image 19/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-18.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 81.3ms
image 20/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-24.jpg: 1088x1920 1 Parafuso de cabeca cilindrica com sextavado interno e com rosca total-25FF, 81.7ms
image 21/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-46.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 82.0ms
image 22/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-51.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 82.9ms
image 23/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-19-56.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 82.8ms
image 24/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-20-00.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 83.2ms
image 25/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-21-18.jpg: 1088x1920 1 Parafuso de cabeca chata com sextavado interno, 81.4ms
image 26/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-21-31.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 80.8ms
image 27/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-21-49.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 81.0ms
image 28/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-21-59.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 81.2ms
image 29/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-22-03.jpg: 1088x1920 1 Parafuso sem cabeca com sextavado interno e com ponta concava, 82.0ms
image 30/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_11-22-07.jpg: 1088x1920 (no detections), 81.9ms
image 31/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_12-57-58.jpg: 1088x1920 (no detections), 82.1ms
image 32/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_12-59-14.jpg: 1088x1920 (no detections), 82.6ms
image 33/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_12-59-17.jpg: 1088x1920 1 Parafuso sextavado e com rosca inteira, 81.2ms
image 34/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-04-17.jpg: 1088x1920 (no detections), 81.1ms
image 35/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-04-21.jpg: 1088x1920 1 Parafuso sextavado e com rosca inteira, 81.5ms
image 36/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-04-40.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 81.3ms
image 37/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-04-45.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 81.2ms
image 38/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-05-43.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.7ms
image 39/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-05-47.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.8ms
image 40/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-09.jpg: 1088x1920 1 Parafuso de cabeca panela com fenda phillips e rosca parcial, 82.9ms
image 41/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-24.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 82.7ms
image 42/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-28.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 82.6ms
image 43/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-34.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.9ms
image 44/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-38.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.2ms
image 45/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-44.jpg: 1088x1920 1 Parafuso de cabeca redonda com fenda simples, 81.0ms
image 46/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-55.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 81.4ms
image 47/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-06-59.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 81.4ms
image 48/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-02.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 82.7ms
image 49/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-06.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 82.4ms
image 50/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-10.jpg: 1088x1920 1 Parafuso frances com rosca parcial e sem porca, 1 Parafuso sextavado com rosca parcial UNC-BSW, 82.1ms
image 51/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-33.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 82.8ms
image 52/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-36.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 82.3ms
image 53/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-40.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 81.5ms
image 54/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-42.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 81.7ms
image 55/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-07-46.jpg: 1088x1920 1 Parafuso madeira de cabeca chata e rosca soberba parcial - fenda Phillips, 80.9ms
image 56/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-03.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 80.7ms
image 57/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-08.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 81.1ms
image 58/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-14.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 81.2ms
image 59/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-18.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 82.1ms
image 60/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-23.jpg: 1088x1920 1 Parafuso maquina metrico cabeca cilindrica e rosca MA, 82.1ms
image 61/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-33.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.5ms
image 62/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-38.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.4ms
image 63/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-46.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 82.2ms
image 64/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-49.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 83.1ms
image 65/95 /scratch/global/jidsilva/testes_iluminacoes/PDPETRO/Experimento_luz/Img_100-50/Parafusos/2024-04-18_13-08-53.jpg: 1088x1920 1 Parafuso auto atarraxante de cabeca panelada com fenda simples e rosca AA, 81.4ms
